season,week,contestant,is_eliminated,judge_score,judge_percentile,vote_share_mean,vote_share_std,cv,ci_lower,ci_upper,ci_width,relative_uncertainty
8,5,Gilles Marini,False,29.0,100.0,0.1282993372002682,0.08244920736168596,0.6426315918430983,0.016880506081566066,0.326464112767564,0.30958360668599794,2.4129790005185843
8,5,David Alan Grier,True,22.0,44.44444444444444,0.05739575701113596,0.046361373104594455,0.8077491340487848,0.0037476809303091775,0.17526949666925584,0.17152181573894668,2.988405839944359
8,5,Lawrence Taylor,False,20.0,22.22222222222222,0.09612895872889009,0.07447929322485565,0.7747851857776706,0.006634962889990001,0.28283134497127277,0.2761963820812828,2.873186035156309
8,5,Ty Murray,False,21.0,33.33333333333333,0.10794240225401333,0.08043186270433338,0.7451368595683557,0.008563752763250628,0.31368408473455256,0.30512033197130195,2.8266957684582
8,5,Shawn Johnson,False,26.0,83.33333333333333,0.10851654774114515,0.08086598043787789,0.745194922310427,0.007169556632287258,0.3071210531366849,0.2999514965043977,2.7641083546399736
8,5,Chuck Wicks,False,23.0,55.55555555555556,0.13742622442358174,0.08687812115776797,0.6321800766844181,0.01741259746022175,0.3357256698677081,0.3183130724074863,2.3162469427577497
8,5,Lil' Kim,False,26.0,83.33333333333333,0.14081613078112762,0.0958795795018196,0.6808849163932648,0.016140635186904343,0.37824322545409594,0.3621025902671916,2.571456750028637
8,5,Steve-O,False,18.0,11.11111111111111,0.11003417817830338,0.0833880263133871,0.757837497568059,0.008606305117713837,0.31626355630935515,0.30765725119164133,2.7960153472814677
8,5,Melissa Rycroft,False,25.0,66.66666666666666,0.11344046368153388,0.08199868174872203,0.7228345073292092,0.010840500430900726,0.3160347956646851,0.3051942952337844,2.6903477388944235
8,6,Gilles Marini,False,26.0,68.75,0.14510452362742066,0.09531980573968678,0.6569044388908601,0.01659327253241566,0.38043906716370096,0.3638457946312853,2.5074738215244814
8,6,Lawrence Taylor,False,22.0,37.5,0.1179234498570931,0.0864148534906498,0.7328046586331401,0.008958236025816257,0.33113327724691777,0.3221750412211015,2.732069332590983
8,6,Ty Murray,False,18.0,25.0,0.12881941826757254,0.09215878599438573,0.7154106668252485,0.010292833871586334,0.3594715996067323,0.34917876573514595,2.7106066007750584
8,6,Shawn Johnson,False,26.0,68.75,0.1250566102839112,0.09022476887570705,0.7214714088181831,0.010446586906930991,0.3453146999424809,0.33486811303554986,2.677732204699443
8,6,Chuck Wicks,False,23.0,50.0,0.14990149634813327,0.09721556750388513,0.6485296665301953,0.019176651821658543,0.37534601792008504,0.3561693660984265,2.376022751858671
8,6,Lil' Kim,False,28.0,100.0,0.15088226521933087,0.09355543680051152,0.620055886637893,0.0201672051122226,0.37570407905228403,0.35553687394006145,2.356386107986877
8,6,Steve-O,True,16.0,12.5,0.05908207787823346,0.04858427915212942,0.8223183884972435,0.003948326784329606,0.17434025628143904,0.17039192949710943,2.883986740613352
8,6,Melissa Rycroft,False,27.0,87.5,0.12323015851830453,0.08734402257811869,0.708787715259377,0.009174348746134757,0.329027528087949,0.31985317934181423,2.5955754900270285
8,7,Gilles Marini,False,27.0,64.28571428571429,0.15833098047676294,0.10360474384966625,0.6543554740345715,0.018269620852720818,0.4070148648776691,0.38874524402494826,2.455269604273527
8,7,Lawrence Taylor,True,21.0,14.285714285714286,0.0632893435700678,0.053161974412944416,0.839983026053831,0.0034237186308711393,0.19886763121574733,0.1954439125848762,3.0881014283184913
8,7,Ty Murray,False,24.0,28.571428571428573,0.15380492392489625,0.1078514759451427,0.7012225169571612,0.011740740948042748,0.4165514607334211,0.40481071978537836,2.6319750316956823
8,7,Shawn Johnson,False,28.0,85.71428571428572,0.1453689206761072,0.10076660613911188,0.6931784703438058,0.011954147875653782,0.3849221098618387,0.3729679619861849,2.5656650678491233
8,7,Chuck Wicks,False,27.0,64.28571428571429,0.1667136086927487,0.10934454693882231,0.655882550504649,0.01991421339848337,0.43231351509680305,0.4123993016983197,2.473699086023607
8,7,Lil' Kim,False,26.0,42.85714285714286,0.16462373705337863,0.10893865822957019,0.6617433191185115,0.017733394900794827,0.4311419358792969,0.41340854097850205,2.511232876418864
8,7,Melissa Rycroft,False,29.0,100.0,0.14786848560603852,0.10378263289297482,0.7018576838562745,0.012123412214210231,0.39543637223410766,0.38331296001989745,2.5922559373599108
8,8,Gilles Marini,False,27.5,83.33333333333334,0.19079537197942997,0.11941506343648753,0.6258802932954467,0.02060947994617973,0.47420429706339773,0.453594817117218,2.377388991009604
8,8,Ty Murray,False,26.0,58.333333333333336,0.17379062832000688,0.11617691637686407,0.6684878087677696,0.016897763070831857,0.4444492860852098,0.42755152301437793,2.460152925974217
8,8,Shawn Johnson,False,26.0,58.333333333333336,0.17317173641751935,0.1158276457607346,0.6688599888759365,0.015266393613545842,0.4534204451605789,0.438154051547033,2.5301706869625695
8,8,Chuck Wicks,True,25.5,33.333333333333336,0.08415869003283265,0.05854705206219426,0.6956744689085106,0.008632625281621141,0.23154812091806462,0.22291549563644347,2.6487519623297695
8,8,Lil' Kim,False,28.0,100.0,0.19793575292891274,0.12013533689899174,0.6069410657782649,0.02531954938595018,0.48372966075724716,0.458410111371297,2.315954062651513
8,8,Melissa Rycroft,False,23.0,16.666666666666668,0.1801478203212984,0.11876338783898795,0.6592552025400296,0.01565067753637682,0.46349638672962445,0.4478457091932476,2.4859901615567925
8,9,Gilles Marini,False,28.0,70.0,0.2405043960246552,0.14091433192231367,0.5859116681146931,0.03607396104646828,0.5726234762873103,0.5365495152408419,2.230934335864465
8,9,Ty Murray,False,23.0,20.0,0.21874761021316327,0.1297636513257963,0.5932117436164178,0.02886477935873871,0.5307321569514527,0.501867377592714,2.2942759323140995
8,9,Shawn Johnson,False,28.0,70.0,0.22097954445051454,0.1358108920859224,0.6145858086646426,0.025911340963853495,0.538404357206008,0.5124930162421545,2.319187584916946
8,9,Lil' Kim,True,26.0,40.0,0.10020507793096532,0.06847362251960154,0.683334855529396,0.010264697080067976,0.2733827024347938,0.2631180053547258,2.6257951246085276
8,9,Melissa Rycroft,False,28.5,100.0,0.21956337138070103,0.13487092777610235,0.6142687956855185,0.02494716094288302,0.5351810122209678,0.5102338512780847,2.323856879392712
8,10,Gilles Marini,False,30.0,100.0,0.3136844075355847,0.16627455003786082,0.5300695412027819,0.052020363114859275,0.6754614066579977,0.6234410435431385,1.987478587929707
8,10,Ty Murray,True,24.0,25.0,0.11040357716815231,0.07447641038881311,0.6745833081832308,0.008986619540549478,0.28785256327502223,0.27886594373447277,2.525877789785315
8,10,Shawn Johnson,False,28.0,75.0,0.2901958791415115,0.1636969491940313,0.5640912256296954,0.042297262431682574,0.6569443435356892,0.6146470811040067,2.118042071136631
8,10,Melissa Rycroft,False,27.5,50.0,0.2857161361547475,0.16199244580318645,0.5669698881086376,0.036350039084471875,0.6460630105431884,0.6097129714587165,2.1339815785381124
9,1,Ashley Hamiliton,True,18.9999,9.375,0.04127184507734255,0.03203162537216583,0.7761132373541315,0.0028489292646076605,0.12111879184609858,0.11826986258149093,2.8656306029762586
9,1,Debi Mazar,False,22.0,40.625,0.062488182180813236,0.05107758521439708,0.8173959195174134,0.004463600982240268,0.19862319891949315,0.19415959793725288,3.1071410761274274
9,1,Melissa Joan Hart,False,24.0,50.0,0.06616280942481197,0.046884117008639044,0.7086173840767276,0.007046013292619737,0.18340726310705313,0.1763612498144334,2.6655647044174495
9,1,Mark Dacascos,False,28.9998,68.75,0.06783089446808736,0.04647958236472535,0.6852273239308385,0.005476422228826333,0.179411565903573,0.17393514367474666,2.5642466428060136
9,1,Chuck Liddell,False,22.0,40.625,0.060888935752140216,0.04757600037456679,0.7813570677289889,0.004283795689901837,0.18474484119346432,0.18046104550356248,2.9637740088246156
9,1,Natalie Coughlin,False,26.9998,59.375,0.06337674724142255,0.0447360792749391,0.7058752799972104,0.00610646555347499,0.17230920565410954,0.16620274010063454,2.6224561384519927
9,1,Louie Vito,False,26.9998,59.375,0.0641397958860376,0.04937400990822955,0.7697874486376233,0.005077781833425033,0.19399438059912744,0.1889165987657024,2.9453882080764195
9,1,Michael Irvin,False,19.0,18.75,0.056092895893946886,0.048373734784942474,0.8623861173108729,0.002713374568983061,0.17580425775141134,0.17309088318242827,3.085789744232619
9,1,Joanna Krupa,False,33.9999,100.0,0.06544481653144292,0.0471912061464538,0.7210839387359643,0.005042100864259319,0.18722580861512023,0.1821837077508609,2.7837759677262337
9,1,Kathy Ireland,False,19.9999,28.125,0.047177498076375,0.04426096915302753,0.9381796590305848,0.0013961641115445872,0.16546216742121064,0.16406600330966606,3.4776325505074177
9,1,Tom DeLay,False,19.9999,28.125,0.04271787630060429,0.04128030871418983,0.9663473981493581,0.0013191293875335385,0.15046152205111138,0.14914239266357784,3.4913344302262193
9,1,Macy Gray,False,18.9999,9.375,0.06633471582501883,0.050424045679426543,0.7601456488699395,0.005627009327028586,0.1931406818159789,0.18751367248895032,2.826780364913383
9,1,Aaron Carter,False,31.999899999999997,93.75,0.07642655160630381,0.05322332309940611,0.696398331615636,0.006592680474820218,0.2103864480890081,0.20379376761418788,2.6665309773145056
9,1,Mya,False,30.999899999999997,87.5,0.08116421129917645,0.05748469219427071,0.7082517183781076,0.008234758635265566,0.22914868464472707,0.2209139260094615,2.7218144820378685
9,1,Donny Osmond,False,29.999899999999997,75.0,0.0675179621974422,0.05147892631930651,0.7624478667250404,0.004218055191378096,0.2005544562339756,0.1963364010425975,2.9079136034594955
9,1,Kelly Osbourne,False,30.9998,81.25,0.07096426223903603,0.05608173687526691,0.7902814040021024,0.005202825277877123,0.21566178996271193,0.2104589646848348,2.965703549194304
9,2,Debi Mazar,False,21.0,71.42857142857143,0.07400374586188233,0.057264262128362664,0.7738022093889437,0.004752186251397882,0.21489797704861907,0.21014579079722118,2.8396642368004263
9,2,Melissa Joan Hart,False,19.0,32.142857142857146,0.07952251083200126,0.05793647756188207,0.7285544292159343,0.006924349336623292,0.23266728261712477,0.2257429332805015,2.8387299474677246
9,2,Mark Dacascos,False,21.0,71.42857142857143,0.07008670684078067,0.055512044060972314,0.7920481141720195,0.00500919323610144,0.21538114680235412,0.21037195356625268,3.0015956341621983
9,2,Chuck Liddell,False,19.0,32.142857142857146,0.07560298924475009,0.05894604231602567,0.7796787247026882,0.0068540212356841684,0.2311927756985775,0.2243387544628933,2.9673265092721035
9,2,Natalie Coughlin,False,21.0,71.42857142857143,0.07695363754308662,0.05631037891758582,0.731744211738958,0.005930978072257468,0.21649915879033868,0.2105681807180812,2.7362992467581977
9,2,Louie Vito,False,19.0,32.142857142857146,0.07521244592252362,0.054489010979017344,0.7244680084290798,0.005825855672701286,0.20557587959335544,0.19975002392065416,2.6558107664898403
9,2,Michael Irvin,False,20.0,53.57142857142858,0.07002232671514423,0.05143232057088337,0.734513160447558,0.005145025891849362,0.19396119556655722,0.18881616967470785,2.6965137872835045
9,2,Joanna Krupa,False,20.0,53.57142857142858,0.06319075521206345,0.048438405701635816,0.7665425972901557,0.004811436301699289,0.18304833975431134,0.17823690345261206,2.8206167590876334
9,2,Kathy Ireland,True,18.0,10.714285714285715,0.037119699519194395,0.03204437541967721,0.8632714097478105,0.001537760316838541,0.12373945605639326,0.12220169573955472,3.2920981848776836
9,2,Tom DeLay,False,18.0,10.714285714285715,0.05044864964663669,0.043553744556804025,0.8633282511135527,0.0013664645688740617,0.16493608873662316,0.1635696241677491,3.2422993477373288
9,2,Aaron Carter,False,27.0,96.42857142857143,0.08916125872403763,0.061434214615901955,0.6890236345489938,0.009702559299972055,0.23743096025856678,0.22772840095859473,2.554118279195939
9,2,Mya,False,27.0,96.42857142857143,0.09367934276536562,0.0597365069411658,0.6376700040159132,0.012340997029045777,0.23639003428945887,0.2240490372604131,2.391658933628651
9,2,Donny Osmond,False,25.0,85.71428571428572,0.0772778754641013,0.05647219795221247,0.7307679920026955,0.0072219283294934775,0.21687361170354355,0.20965168337405007,2.7129586811706012
9,2,Kelly Osbourne,False,19.0,32.142857142857146,0.0677180557084324,0.051815239437822874,0.7651613564394555,0.004714116242154597,0.19940666372496754,0.19469254748281295,2.875046324920767
9,3,Debi Mazar,True,17.0,26.923076923076923,0.04491408928484345,0.0363486710477015,0.8092932873747095,0.003333684955115385,0.14430188393235285,0.14096819897723747,3.1386186585986557
9,3,Melissa Joan Hart,False,19.0,46.15384615384615,0.09006593237213116,0.06466793128241495,0.7180065703802596,0.008533956119367692,0.2573810498532744,0.24884709373390673,2.7629436225612474
9,3,Mark Dacascos,False,18.0,38.46153846153846,0.06863236263016784,0.05214145490060061,0.7597211115344784,0.0050777508045774045,0.2024152542389286,0.1973375034343512,2.8752835482321246
9,3,Chuck Liddell,False,17.0,26.923076923076923,0.07675454193790367,0.06149721259364169,0.8012191977286836,0.005726490608292543,0.23935292746172013,0.23362643685342757,3.043812530834409
9,3,Natalie Coughlin,False,26.0,92.3076923076923,0.08440266275740275,0.057310821450991575,0.6790167455713749,0.008111357859879863,0.22463231966981523,0.21652096180993535,2.565333302051676
9,3,Louie Vito,False,20.0,57.69230769230769,0.07904182807025636,0.0632755757516543,0.8005327965764973,0.006171312212435309,0.24125654579672667,0.23508523358429137,2.974187705753933
9,3,Michael Irvin,False,14.0,7.6923076923076925,0.06867894591888381,0.05462138322751928,0.7953148147104748,0.003601682064213879,0.21039193339558512,0.20679025133137124,3.0109700762517915
9,3,Joanna Krupa,False,23.0,84.61538461538461,0.08454541025687153,0.06349027650625534,0.750960652248997,0.0071752992203153124,0.2506166566692133,0.24344135744889797,2.879415410266703
9,3,Tom DeLay,False,15.0,15.384615384615385,0.05272289246072154,0.04795632793734149,0.9095921260790018,0.0016627894046211335,0.1772147695011685,0.17555198009654735,3.329710711421271
9,3,Aaron Carter,False,21.0,73.07692307692308,0.08725189682474403,0.05880019895415484,0.6739131299904096,0.009465517787935524,0.22800727066717463,0.2185417528792391,2.5047220814893505
9,3,Mya,False,27.0,100.0,0.10527908578508317,0.06817787284742213,0.6475918011089242,0.012687746435442517,0.26834430190518765,0.25565655546974514,2.428369825976697
9,3,Donny Osmond,False,21.0,73.07692307692308,0.08137940580357682,0.0595992285165618,0.7323625412942745,0.00654069758467754,0.22470028748669965,0.2181595899020221,2.6807714738113306
9,3,Kelly Osbourne,False,20.0,57.69230769230769,0.07633094589741438,0.05898326837285578,0.7727307398345853,0.005776521922255601,0.23000556948422884,0.22422904756197323,2.9375903132337537
9,4,Melissa Joan Hart,False,28.0,95.45454545454547,0.09511874889468554,0.07161958017307934,0.7529491391553191,0.008146107660466537,0.265635360148139,0.25748925248767246,2.7070294259448144
9,4,Mark Dacascos,False,22.0,45.45454545454546,0.10305902623259455,0.07847931144469845,0.7614986696209234,0.006910148578612342,0.30271618645064347,0.29580603787203114,2.8702584179031425
9,4,Chuck Liddell,True,17.0,27.272727272727273,0.04693673043799348,0.038554973192889405,0.8214243461563783,0.002672610649059457,0.14815137374675452,0.14547876309769506,3.0994652041205892
9,4,Natalie Coughlin,False,24.0,68.18181818181819,0.10078468161871981,0.0727536303901987,0.7218719070150658,0.007755572932389649,0.2744201995200726,0.266664626587683,2.6458844939543282
9,4,Louie Vito,False,16.0,13.636363636363637,0.08560104163429061,0.06447150800296955,0.7531626566308848,0.005329161952136281,0.2503566991688779,0.24502753721674164,2.8624363939088253
9,4,Michael Irvin,False,16.0,13.636363636363637,0.08895489633620988,0.07128820390408187,0.8013971884639661,0.005251986469436911,0.2605905019162077,0.2553385154467708,2.8704267631841454
9,4,Joanna Krupa,False,26.0,81.81818181818183,0.09416283874454015,0.0724152521850667,0.7690427887865825,0.006107146642632945,0.27967267028549964,0.2735655236428667,2.905238701378945
9,4,Aaron Carter,False,18.0,36.36363636363637,0.09652789257907116,0.0683650661865955,0.7082415692414488,0.009225945035098165,0.25702646109723354,0.24780051606213538,2.5671389811233563
9,4,Mya,False,28.0,95.45454545454547,0.11271413066930938,0.07673659807777758,0.6808072559671637,0.01316568392165629,0.2969288505207296,0.2837631665990733,2.517547397671441
9,4,Donny Osmond,False,24.0,68.18181818181819,0.09561473676201963,0.06756478548715693,0.706635689273075,0.008741676184238599,0.2625069084768947,0.2537652322926561,2.654038913048115
9,4,Kelly Osbourne,False,23.0,54.54545454545455,0.08052527609056229,0.06285367814910191,0.7805459493284976,0.0058701583280605955,0.23874946201638186,0.23287930368832127,2.8920025451041567
9,5,Melissa Joan Hart,False,23.0,40.0,0.11836749067000124,0.08088074625953427,0.6833020260325776,0.012232100606701277,0.3119617363671508,0.29972963576044953,2.5321955700053773
9,5,Mark Dacascos,False,26.0,80.0,0.10713651139433814,0.07908139810926093,0.7381367659468748,0.008273227738281324,0.29325717116978656,0.28498394343150524,2.660007680449497
9,5,Natalie Coughlin,True,22.0,25.0,0.05377744024785722,0.04074444622928456,0.7576494151772702,0.004068193537429658,0.15595508596986563,0.15188689243243597,2.8243607626164744
9,5,Louie Vito,False,22.0,25.0,0.10841714325288077,0.08039646776744373,0.7415475567896662,0.008923439275499675,0.3153637542456476,0.30644031497014795,2.8264931678999594
9,5,Michael Irvin,False,21.0,10.0,0.09590044142880552,0.07369174636697831,0.768419260560376,0.006113503948101891,0.2875174125154832,0.2814039085673813,2.9343338162093477
9,5,Joanna Krupa,False,24.0,60.0,0.0936683343278054,0.07190450670782056,0.7676501044570271,0.006570472872220301,0.2691024622892992,0.2625319894170789,2.8027827229000715
9,5,Aaron Carter,False,24.0,60.0,0.10571984054924399,0.07115160169521399,0.6730203267263704,0.009815365890798799,0.2765418751379573,0.2667265092471585,2.5229560280184353
9,5,Mya,False,27.0,90.0,0.11715024138651149,0.08058146852542633,0.6878472250926121,0.01149431473648156,0.3143305206341,0.30283620589761845,2.5850241711408386
9,5,Donny Osmond,False,29.0,100.0,0.10280213232358344,0.07229522260369775,0.7032463325353433,0.010092206811794279,0.2790761789678899,0.2689839721560956,2.6165213290302236
9,5,Kelly Osbourne,False,24.0,60.0,0.09706042441897128,0.07330574852944595,0.7552588904566117,0.007423635853206441,0.27869056924014407,0.27126693338693764,2.794825334129012
9,6,Melissa Joan Hart,True,23.9999,22.22222222222222,0.06543642424453566,0.05098681964201172,0.7791810165781076,0.004393777238998861,0.19482407059662316,0.1904302933576243,2.9101573819952526
9,6,Mark Dacascos,False,32.0,66.66666666666666,0.11377412842520361,0.08336789093777779,0.7327491057803169,0.008611737880852233,0.32529478367005776,0.31668304578920553,2.783436356702595
9,6,Louie Vito,False,24.0,33.33333333333333,0.10952679423713105,0.08080274080738323,0.7377440497223612,0.008268016042817855,0.3062524027730305,0.29798438673021266,2.7206528642936094
9,6,Michael Irvin,False,21.9998,11.11111111111111,0.11160140242580575,0.08766538484485374,0.7855222502654727,0.006393310085146374,0.32755598752301346,0.3211626774378671,2.877765603022813
9,6,Joanna Krupa,False,35.9999,100.0,0.10803627094932279,0.07921163484964419,0.7331948250368711,0.007958002105819203,0.3041032907861435,0.2961452886803243,2.7411654049511056
9,6,Aaron Carter,False,32.9998,77.77777777777777,0.12354431890406027,0.08629892558514743,0.6985260534910652,0.014242340986582088,0.3531497293577674,0.3389073883711853,2.7432049575670665
9,6,Mya,False,33.0,88.88888888888889,0.13732327650303727,0.09052865691530221,0.6592375244365523,0.016242686087453388,0.35821134105555336,0.34196865496809997,2.490245378841597
9,6,Donny Osmond,False,30.999899999999997,55.55555555555556,0.11414360086824052,0.08460447631592209,0.7412108571856127,0.009844462556179942,0.3390554764872063,0.32921101393102636,2.8841828288090063
9,6,Kelly Osbourne,False,24.9998,44.44444444444444,0.1166137834426633,0.0871673170802085,0.7474872560696758,0.008023423509549741,0.3387628116515644,0.33073938814201465,2.836194642642851
9,7,Mark Dacascos,True,21.5,14.285714285714286,0.07035093309548265,0.05601256115992741,0.7961878914141265,0.004599694816159351,0.21429769468700088,0.20969799987084153,2.9807422637615644
9,7,Michael Irvin,False,23.5,28.571428571428573,0.1413858503770913,0.09980925666093711,0.7059352567752821,0.01070503060880504,0.38203210985164426,0.3713270792428392,2.626338335765821
9,7,Joanna Krupa,False,27.5,100.0,0.1392479051202446,0.10061979415986651,0.7225946702804537,0.013160389141644677,0.40027233314897925,0.38711194400733456,2.780019874590215
9,7,Aaron Carter,False,26.5,85.71428571428572,0.17348219259145067,0.1070787900634724,0.6172321689172962,0.022666356691773422,0.4180073875271721,0.3953410308353987,2.278856548340603
9,7,Mya,False,24.5,42.85714285714286,0.1797393333497439,0.11253250669705175,0.626087259461861,0.020829227789484157,0.4371070214133408,0.41627779362385664,2.3160083306988013
9,7,Donny Osmond,False,26.0,64.28571428571429,0.1486818381729319,0.10488334810539479,0.7054213838334631,0.013206062894327037,0.40662546247004744,0.3934193995757204,2.64604879886896
9,7,Kelly Osbourne,False,26.0,64.28571428571429,0.14711194729305724,0.1023768603879153,0.695911258073298,0.014281004665355188,0.4006373473430874,0.3863563426777322,2.62627440887215
9,8,Joanna Krupa,False,26.0,80.0,0.2075487919895777,0.1313870433751352,0.6330417154074729,0.020819007299866195,0.5190695199653967,0.49825051266553055,2.4006427965646093
9,8,Aaron Carter,True,25.0,30.0,0.09709176183466038,0.06727070883745163,0.6928570199675916,0.009900345056311472,0.258976867935335,0.24907652287902352,2.565372364409701
9,8,Mya,False,29.5,100.0,0.24836951615396088,0.14274053520688926,0.5747103644592813,0.03355591286074316,0.5747332062692161,0.541177293408473,2.178919947869579
9,8,Donny Osmond,False,25.0,30.0,0.2250294119852812,0.13399195568112646,0.5954419666276621,0.026589929726365154,0.5449251086422192,0.518335178915854,2.303410803559387
9,8,Kelly Osbourne,False,25.5,60.0,0.22196051803651884,0.1343755050925532,0.6054027365799548,0.02603755787258699,0.5323285801698571,0.5062910222972701,2.280995857046392
9,9,Joanna Krupa,True,27.0,75.0,0.10075418564332343,0.07061216117612039,0.7008360065159831,0.00811202171989105,0.263260684235513,0.25514866251562196,2.53238771802123
9,9,Mya,False,28.9999,100.0,0.3243134770589799,0.16422471976045297,0.5063764885723491,0.06695186062660906,0.6886885366532162,0.6217366760266071,1.9170855354920358
9,9,Donny Osmond,False,24.666600000000003,25.0,0.2962835752948637,0.15368321432913468,0.518703117863748,0.05031215131653593,0.6339226837301268,0.583610532413591,1.969770115119612
9,9,Kelly Osbourne,False,25.9998,50.0,0.27864876200283467,0.15060585000095092,0.5404863415304539,0.04764236659221436,0.6254283577278447,0.5777859911356303,2.0735279309168426
10,1,Aiden Turner,False,15.0,18.181818181818183,0.1032484769591623,0.07514354058302804,0.7277932103537965,0.008938077360267511,0.2933861299377273,0.28444805257745975,2.754985455276677
10,1,Shannen Doherty,True,18.0,45.45454545454546,0.0554185979902236,0.04031661953193546,0.7274925913192257,0.004607609715365876,0.1569972405036097,0.1523896307882438,2.7497922365366883
10,1,Niecy Nash,False,18.0,45.45454545454546,0.09343156292201046,0.06904589658488866,0.7389996950882962,0.006605354447138049,0.26027654138619855,0.2536711869390605,2.715048092252305
10,1,Buzz Aldrin,False,14.0,9.090909090909092,0.06876152640207936,0.06382887067051084,0.9282643058917641,0.0015559424135916401,0.23946879876959587,0.23791285635600423,3.4599705454300773
10,1,Chad Ochocinco,False,18.0,45.45454545454546,0.10462186758319188,0.07558186062620434,0.7224288984696362,0.00974667369205129,0.2983890253599876,0.28864235166793634,2.758910331652476
10,1,Evan Lysacek,False,23.0,90.90909090909092,0.09652382062752045,0.06824153941070857,0.7069916927900042,0.008242133969959563,0.2595960883391043,0.25135395436914476,2.604061385828253
10,1,Pamela Anderson,False,21.0,77.27272727272728,0.09505591197424959,0.07732358431833075,0.8134537098327156,0.005956426590896532,0.2951757847540209,0.2892193581631244,3.0426235659830483
10,1,Nicole Scherzinger,False,25.0,100.00000000000001,0.11423413052736034,0.07370016011394424,0.6451676019171475,0.01492330681736829,0.2926249247985258,0.2777016179811575,2.4309864000894748
10,1,Erin Andrews,False,21.0,77.27272727272728,0.08101462192771582,0.06473636494540075,0.7990701348116377,0.005125000572251973,0.24952810296137942,0.24440310238912744,3.016777666450323
10,1,Kate Gosselin,False,16.0,27.272727272727273,0.08749396019643582,0.07080159023621602,0.8092168876152726,0.005247834486742323,0.2728956659661026,0.2676478314793603,3.0590435108040626
10,1,Jake Pavelka,False,20.0,63.63636363636364,0.10019552289004986,0.0727784770355193,0.7263645606475524,0.008845537374216355,0.27899526827836224,0.2701497309041459,2.696225568192041
10,2,Aiden Turner,False,19.0,36.36363636363637,0.09967740908517024,0.06845829818427508,0.6867985308195605,0.008422901622762491,0.2648093425141122,0.2563864408913497,2.5721619671621068
10,2,Shannen Doherty,True,20.0,50.00000000000001,0.05902457236017001,0.04465782388543594,0.7565971598620421,0.004676634390926907,0.17570253007380626,0.17102589568287935,2.897537221439227
10,2,Niecy Nash,False,21.0,63.63636363636364,0.10334187493794296,0.07265304825944001,0.7030359013010432,0.010189300167784665,0.2967780243659011,0.28658872419811643,2.7732100282958156
10,2,Buzz Aldrin,False,12.0,9.090909090909092,0.05947570074117513,0.060785452010110146,1.022021618079501,0.001174260966475771,0.22318558846453546,0.22201132749805969,3.7328072533507815
10,2,Chad Ochocinco,False,16.0,27.272727272727273,0.08751183774003167,0.06971078397331448,0.7965869040568336,0.006240627829524315,0.2661944439667213,0.259953816137197,2.9704988782475663
10,2,Evan Lysacek,False,24.0,90.90909090909092,0.10760162552456466,0.07971008058562247,0.7407888135792741,0.010263240913714855,0.3013416368802467,0.29107839596653184,2.7051486841113372
10,2,Pamela Anderson,False,22.0,72.72727272727273,0.08235289180622142,0.06378558844633331,0.7745397516697841,0.0063212575049552844,0.2377457268802328,0.2314244693752775,2.8101559522501036
10,2,Nicole Scherzinger,False,28.0,100.00000000000001,0.13398706725958068,0.08156237283670535,0.6087331743579152,0.01720473408845359,0.33099398565257104,0.31378925156411747,2.341936858144691
10,2,Erin Andrews,False,23.0,81.81818181818183,0.08648985435098154,0.06855815821460753,0.7926728360198957,0.0051001845150497275,0.2615990844334649,0.2564988999184152,2.9656530415805813
10,2,Kate Gosselin,False,15.0,18.181818181818183,0.08983996127223857,0.07103132765658499,0.7906429006828843,0.006193096805782509,0.2743103799313509,0.2681172831255684,2.984387782789266
10,2,Jake Pavelka,False,20.0,50.00000000000001,0.09069720492192367,0.06957909717934313,0.7671581187372226,0.00580558031710004,0.2663425997076382,0.26053701939053814,2.8726025165556113
10,3,Aiden Turner,False,20.0,35.0,0.10967716043486944,0.07817354651509711,0.7127604884541441,0.011012067177982436,0.30385772724948035,0.2928456600714979,2.670069672148324
10,3,Niecy Nash,False,21.0,60.0,0.11395024196468415,0.07629664646022144,0.6695610740072975,0.010781112972257706,0.2990051704910934,0.2882240575188357,2.5293852149539493
10,3,Buzz Aldrin,True,13.0,10.0,0.03827426547792756,0.03823439088065034,0.9989581851754663,0.0009368586738264226,0.13953394870991578,0.13859709003608936,3.6211560938746556
10,3,Chad Ochocinco,False,20.0,35.0,0.1027581261466929,0.07526945187648898,0.7324914790270556,0.010339520064699428,0.2954149527214806,0.2850754326567812,2.774237357855247
10,3,Evan Lysacek,False,26.0,100.0,0.11189718095313919,0.08106739522632157,0.7244811215380237,0.009617388099787365,0.31061015235674566,0.3009927642569583,2.6899047985312423
10,3,Pamela Anderson,False,21.0,60.0,0.08887032422421193,0.06731103288706296,0.7574073055196973,0.004806420515623822,0.254653770434856,0.24984734991923216,2.811369844986191
10,3,Nicole Scherzinger,False,23.0,85.0,0.12911537839521942,0.08258115625016657,0.6395919464637916,0.017874855929547313,0.33282667183104836,0.31495181590150106,2.439305213461945
10,3,Erin Andrews,False,23.0,85.0,0.09604863936462898,0.07239095555307537,0.7536905879831247,0.006689735115164795,0.2815841565096984,0.27489442139453363,2.8620334751932295
10,3,Kate Gosselin,False,15.0,20.0,0.10125241130288984,0.07647224457715218,0.7552634403230578,0.005981709505957947,0.2917706645692542,0.28578895506329627,2.8225397410647703
